ParticipantID,SceneName,D0_Dis,D0_Den,D1_Dis,D1_Den,Dis(comparison),Den(comparison),Position,SelectedDoor,ReactTime
19,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.784
19,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.895
19,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,1.785
19,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,3.923
19,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.191
19,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.842
19,Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.647
19,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.168
19,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,2.005
19,2Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.017
19,3Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.118
19,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.797
19,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,2.701
19,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.155
19,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.123
19,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,2.394
19,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.257
19,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.171
19,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.835
19,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.889
19,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.128
19,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.798
19,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,2.452
19,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,2.851
19,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.369
19,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.525
19,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,3.078
19,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,2.37
2,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,3.686
2,2Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,2.988
2,4Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,0,2.574
2,Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.796
2,2Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,0,4.206
2,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,1,3.123
2,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,2.278
2,Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,2.62
2,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.079
2,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.863
2,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.078
2,3Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.489
2,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.437
2,Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.612
2,4Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,3.702
2,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,0,2.801
2,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.162
2,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.379
2,3Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,2.385
2,3Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.584
2,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.554
2,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.672
2,5Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,0,3.91
2,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.874
2,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.532
2,5Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.323
2,2Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.229
2,Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.279
2,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,2.22
2,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.818
2,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.411
2,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.629
2,3Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.865
2,Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,2.923
2,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.864
2,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.907
2,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.056
2,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,1.889
2,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.422
2,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,2.85
2,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.439
2,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.839
2,5Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.027
2,3Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.744
2,2Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,2.384
2,Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.489
2,2Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,3.722
2,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,0,2.229
2,5Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.871
2,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,3.751
2,Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.828
2,4Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,4.233
2,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.278
2,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,3.362
2,Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,3.173
2,4Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.011
2,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.694
2,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.822
2,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,3.846
2,Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.622
2,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.167
2,5Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,3.653
2,3Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,3.358
2,Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.814
2,4Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,3.03
2,4Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,2.472
2,4Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.866
2,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,0,3.974
2,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,3.345
2,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.544
2,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.55
2,5Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,3.983
2,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.879
2,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,2.967
2,2Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,3.361
2,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.96
2,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.085
2,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,4.333
2,2Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,2.867
2,4Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.835
2,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,3.834
2,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.847
2,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.943
2,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.451
2,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.993
2,5Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.632
2,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.692
2,2Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,3.866
2,4Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,2.988
2,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,2.295
2,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.769
2,4Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.529
2,5Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,3.247
2,5Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,2.402
2,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.903
2,Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,3.6
2,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,2.466
2,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.751
2,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.706
2,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.251
2,3Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.327
2,4Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,0,2.798
2,3Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,2.123
2,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.853
2,3Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,2.698
2,5Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,2.741
2,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,2.913
2,2Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,2.383
2,2Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.775
2,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.761
2,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,2.128
2,3Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,3.296
2,Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,3.45
2,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,2.099
2,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.841
2,Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.708
2,4Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,2.132
2,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,3.217
2,5Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,4.25
2,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.781
2,3Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.464
2,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,2.466
2,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.802
2,5Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.549
2,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.822
2,5Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,0,2.99
2,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,2.161
2,2Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,2.55
2,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,3.543
2,3Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,4.15
2,4Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,0,3.24
2,2Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.824
2,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.86
2,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,2.664
2,Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,2.375
2,4Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.664
2,2Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.251
2,Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.969
2,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,2.016
2,3Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.099
2,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,0,2.063
2,2Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,2.216
2,5Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.999
2,5Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,0,2.495
2,2Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,2.8
2,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.315
2,5Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,3.585
2,4Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,2.923
2,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,2.41
2,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.778
20,3Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.37
20,2Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,2.221
20,5Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,3.512
20,Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,1,1.561
20,5Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,2.157
20,Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.52
20,3Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.594
20,5Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.444
20,4Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,1,1.784
20,Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.824
20,3Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.882
20,Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.875
20,3Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.528
20,3Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.304
20,2Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,2.499
20,2Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.52
20,3Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.684
20,Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,1.635
20,2Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.141
20,2Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.123
20,3Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.187
20,Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.052
20,4Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.296
20,5Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.298
20,3Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.304
20,2Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.733
20,5Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.455
20,5Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.164
20,3Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,1.349
20,4Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.355
20,4Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,1,2.995
20,Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,2.202
20,3Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.787
20,3Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.52
20,4Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.427
20,4Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.439
20,2Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.945
20,2Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,1,1.894
20,2Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,2.363
20,5Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,1.653
20,Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.255
20,3Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,2.107
20,4Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,1,2.006
20,4Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.492
20,3Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,2.172
20,4Dis_den_V_4.6_3I6_3,4.6,3,6,3,7,2,1,1,2.373
20,Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,0,1.499
20,4Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.749
20,2Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,1.79
20,4Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.517
20,4Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.524
20,5Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,1.716
20,3Dis_den_V_4.6_7I5.6_7,4.6,7,5.6,7,6,2,1,0,1.413
20,2Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,2.541
20,3Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.792
20,3Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.308
20,4Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.262
20,Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.391
20,4Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.113
20,3Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.108
20,2Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.795
20,2Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.872
20,3Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.407
20,5Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.046
20,Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,1.486
20,3Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.283
20,3Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.208
20,3Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.06
20,5Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.391
20,Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,2.098
20,2Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.157
20,2Dis_den_V_4.6_3I4.6_7,4.6,3,4.6,7,4,3,1,0,1.434
20,5Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.206
20,3Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.622
20,5Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.354
20,Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.444
20,5Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.478
20,4Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.47
20,5Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,1,1.617
20,2Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.64
20,Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.096
20,5Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.112
20,5Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.059
20,Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.425
20,2Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.504
20,5Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.299
20,2Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.148
20,2Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.105
20,Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,0.93
20,Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.499
20,5Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.44
20,Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.446
20,5Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.715
20,2Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,3.067
20,Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.666
20,5Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.366
20,2Dis_den_4.6_7I5.6_3,4.6,7,5.6,3,6,1,0,1,1.255
20,Dis_den_V_4.6_7I6_7,4.6,7,6,7,7,2,1,0,1.661
20,5Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.197
20,3Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,1.666
20,4Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.712
20,Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.412
20,5Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,1.371
20,4Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.199
20,5Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.193
20,Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,1,1.144
20,3Dis_den_V_4.6_7I6_3,4.6,7,6,3,7,1,1,1,1.368
20,3Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,2.064
20,2Dis_den_V_6_7I4.6_3,6,7,4.6,3,1,1,1,1,2.138
20,Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.409
20,4Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.174
20,4Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.092
20,4Dis_den_5.6_3I6_3,5.6,3,6,3,5,2,0,1,1.956
20,3Dis_den_V_5.6_7I6_3,5.6,7,6,3,5,1,1,1,1.18
20,5Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,1.5
20,4Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.504
20,2Dis_den_5.6_7I4.6_3,5.6,7,4.6,3,2,1,0,1,1.705
20,2Dis_den_V_6_3I6_7,6,3,6,7,4,3,1,0,1.58
20,5Dis_den_V_4.6_7I5.6_3,4.6,7,5.6,3,6,1,1,1,1.492
20,3Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.824
20,4Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.369
20,2Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,0,1.701
20,5Dis_den_6_7I5.6_3,6,7,5.6,3,3,1,0,1,1.403
20,5Dis_den_V_5.6_7I6_7,5.6,7,6,7,5,2,1,0,1.414
20,2Dis_den_V_5.6_7I4.6_3,5.6,7,4.6,3,2,1,1,1,1.505
20,Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.379
20,Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.434
20,5Dis_den_5.6_7I5.6_3,5.6,7,5.6,3,4,1,0,1,1.211
20,4Dis_den_6_3I6_7,6,3,6,7,4,3,0,0,1.255
20,3Dis_den_6_7I4.6_3,6,7,4.6,3,1,1,0,1,1.593
20,2Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.324
20,Dis_den_4.6_3I6_3,4.6,3,6,3,7,2,0,1,2.433
20,2Dis_den_4.6_7I6_7,4.6,7,6,7,7,2,0,0,1.862
20,5Dis_den_4.6_7I6_3,4.6,7,6,3,7,1,0,1,1.88
20,4Dis_den_V_4.6_3I5.6_3,4.6,3,5.6,3,6,2,1,0,1.872
20,4Dis_den_4.6_7I5.6_7,4.6,7,5.6,7,6,2,0,0,2.053
20,2Dis_den_V_6_7I5.6_3,6,7,5.6,3,3,1,1,1,1.161
20,Dis_den_V_5.6_3I6_3,5.6,3,6,3,5,2,1,1,1.065
20,4Dis_den_V_5.6_7I5.6_3,5.6,7,5.6,3,4,1,1,1,1.069
20,4Dis_den_5.6_7I6_7,5.6,7,6,7,5,2,0,0,1.308
20,4Dis_den_5.6_7I6_3,5.6,7,6,3,5,1,0,1,1.334
20,3Dis_den_4.6_3I4.6_7,4.6,3,4.6,7,4,3,0,0,1.31
20,4Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,0,1.474
20,Dis_den_4.6_3I5.6_3,4.6,3,5.6,3,6,2,0,1,1.605
